#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2023-08-07 11:59:54 EDT     (vaww02)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 02087275 CRABTREE CREEK AT HWY 70 AT RALEIGH, NC
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd
USGS	02087275	198	2015-09-14 14:01:30	EDT	Yes	jmf	USGS	4.61	24.2	Fair	-0.02	1.00	Clear	NONE
USGS	02087275	199	2015-10-21 15:31:00	EDT	Yes	jmf	USGS	4.47	16.9	Fair	-0.01	0.80	Clear	NONE
USGS	02087275	200	2015-12-11 12:06:00	EST	Yes	jmf	USGS	4.89	41.2	Good	0.00	0.80	Clear	NONE
USGS	02087275	201	2016-01-27 14:44:30	EST	Yes	jmf	USGS	6.39	256	Good	0.00	0.50	Clear	NONE
USGS	02087275	202	2016-03-30 10:44:00	EDT	Yes	jmf	USGS	5.77	144	Fair	0.00	0.30	Clear	NONE
USGS	02087275	203	2016-05-24 12:04:00	EDT	Yes	jmf	USGS	5.19	64.5	Fair	-0.01	0.80	Clear	NONE
USGS	02087275	204	2016-07-18 16:26:30	EDT	Yes	jmf	USGS	10.44	1290	Poor	-0.01	0.30	Clear	NONE
USGS	02087275	205	2016-09-07 10:19:30	EDT	Yes	jmf	USGS	5.10	58.4	Fair	0.00	0.50	Clear	NONE
USGS	02087275	206	2016-11-22 10:59:30	EST	Yes	jmf	USGS	4.66	18.3	Poor	0.00	0.50	Clear	NONE
USGS	02087275	207	2016-12-22 16:00:00	EST	Yes	jmf	USGS	4.96	34.3	Fair	-0.01	0.50	Clear	NONE
USGS	02087275	208	2017-04-07 13:36:30	EDT	Yes	jmf	USGS	5.57	97.3	Fair	-0.01	0.50	Clear	NONE
USGS	02087275	209	2017-05-16 15:15:00	EDT	Yes	jmf	USGS	5.33	70.6	Fair	0.01	0.50	Clear	NONE
USGS	02087275	210	2017-07-18 11:10:00	EDT	Yes	jmf	USGS	4.50	16.2	Fair	0.00	0.50	Clear	NONE
USGS	02087275	211	2017-10-12 17:00:00	EDT	Yes	JMF	USGS	7.13	404	Poor	0.03	0.50	Clear	NONE
USGS	02087275	212	2017-12-20 10:34:00	EST	Yes	jmf	USGS	4.77	31.6	Fair	-0.01	1.00	Clear	NONE
USGS	02087275	213	2018-02-22 14:51:30	EST	Yes	jmf	USGS	5.05	47.8	Fair	-0.02	0.75	Clear	NONE
USGS	02087275	214	2018-04-16 10:53:00	EDT	Yes	jmf	USGS	12.37	2060	Poor	0.11	0.25	Clear	NONE
USGS	02087275	0215	2018-06-19 10:24:30	EDT	Yes	GDC/AJG	USGS	4.62	22.2	Good	0.00	0.75	Clear	NONE
USGS	02087275	0216	2018-08-13 17:06:00	EDT	Yes	JMF	USGS	6.21	193	Fair	0.00	0.50	Clear	NONE
USGS	02087275	0217	2018-10-05 10:52:30	EDT	Yes	jmf	USGS	4.71	25.2	Fair	0.02	0.75	Clear	NONE
USGS	02087275	0218	2018-11-13 12:23:05	EST	Yes	MVM/BAA	USGS	14.28	2770	Fair	-0.27	0.25	DebrisModerate	NONE
USGS	02087275	0219	2018-11-19 09:55:56	EST	Yes	MVM	USGS	6.87	336	Fair	-0.02	0.25	DebrisModerate	NONE
USGS	02087275	0220	2018-11-26 13:41:00	EST	Yes	MVM	USGS	6.10	179	Fair	-0.10	0.38	DebrisLight	NONE
USGS	02087275	0221	2019-03-05 11:13:58	EST	Yes	MVM/JES	USGS	7.45	489	Fair	-0.02	0.28	DebrisLight	NONE
USGS	02087275	0222	2019-04-29 12:35:03	EDT	Yes	MVM	USGS	5.06	55.8	Good	0.00	0.91	DebrisLight	NONE
USGS	02087275	0223	2019-06-18 12:30:27	EDT	Yes	MVM	USGS	4.89	40.2	Fair	-0.02	0.63	DebrisLight	NONE
USGS	02087275	0224	2019-08-14 11:57:24	EDT	Yes	MVM	USGS	6.28	222	Good	0.00	0.30	Clear	NONE
USGS	02087275	0225	2019-10-16 10:42:30	EDT	Yes	MVM	USGS	4.51	18.8	Good	0.02	0.30	DebrisLight	NONE
USGS	02087275	0226	2019-12-10 10:15:00	EST	Yes	MVM	USGS	4.86	38.4	Fair	-0.01	0.28	DebrisLight	NONE
USGS	02087275	0227	2019-12-10 10:36:13	EST	Yes	MVM	USGS	4.86	39.0	Fair	0.00	0.25	DebrisLight	NONE
USGS	02087275	0228	2020-02-03 08:58:03	EST	Yes	MVM	USGS	5.73	131	Good	-0.01	0.25	Clear	NONE
USGS	02087275	0229	2020-03-30 12:35:18	EDT	Yes	MVM	USGS	5.35	83.3	Fair	0.00	0.30	DebrisLight	OTHR
USGS	02087275	230	2020-04-30 12:19:17	EDT	No									
USGS	02087275	0231	2020-04-30 13:04:51	EDT	Yes	bjm	USGS	8.90	908	Poor	0.05	0.30	Clear	NONE
USGS	02087275	0232	2020-05-27 10:20:40	EDT	Yes	AJG/NAP	USGS	6.06	170	Fair	-0.01	0.30	Clear	NONE
USGS	02087275	0233	2020-07-22 13:59:10	EDT	Yes	dfg/sal/mvm	USGS	4.93	45.9	Fair	0.00	0.26	Clear	NONE
USGS	02087275	0234	2020-07-22 14:24:04	EDT	Yes	dfg/sal/mvm	USGS	4.92	41.2	Fair	-0.01	0.25	Clear	NONE
USGS	02087275	0235	2020-09-14 13:29:48	EDT	Yes	MVM,TMB	USGS	5.49	95.8	Fair	0.01	0.33	Clear	NONE
USGS	02087275	0236	2020-09-30 11:47:23	EDT	Yes	MVM	USGS	7.11	394	Fair	-0.02	0.25	Clear	NONE
USGS	02087275	0237	2020-11-06 09:21:14	EST	Yes	MVM	USGS	4.93	41.1	Fair	-0.01	0.25	Clear	NONE
USGS	02087275	0238	2021-01-05 13:55:22	EST	Yes	MVM	USGS	7.73	554	Fair	0.00	0.15	Clear	NONE
USGS	02087275	0239	2021-03-02 13:57:59	EST	Yes	MVM	USGS	6.17	199	Fair	0.00	0.25	Clear	NONE
USGS	02087275	0240	2021-04-19 14:47:06	EDT	Yes	MVM	USGS	4.77	32.7	Good	0.00	0.60	DebrisModerate	NONE
USGS	02087275	0241	2021-06-28 10:40:11	EDT	Yes	MVM	USGS	5.48	90.2	Fair	-0.01	0.95	Clear	NONE
USGS	02087275	0242	2021-08-10 12:44:57	EDT	Yes	MVM	USGS	4.72	29.7	Fair	-1.00	0.50	Clear	NONE
USGS	02087275	0243	2021-09-10 10:43:49	EDT	Yes	MVM	USGS	7.25	411	Fair	0.00	0.25	DebrisLight	NONE
USGS	02087275	0244	2021-10-26 10:27:30	EDT	Yes	MVM	USGS	6.47	237	Fair	-0.05	0.35	DebrisLight	NONE
USGS	02087275	0245	2021-11-02 12:27:43	EDT	Yes	MVM	USGS	5.29	73.1	Fair	-0.01	0.25	Clear	NONE
USGS	02087275	0246	2021-12-08 15:10:53	EST	Yes	MVM	USGS	4.80	31.8	Fair	-0.01	0.60	Clear	NONE
USGS	02087275	0247	2022-03-08 11:23:24	EST	Yes	BJM/AJG	USGS	4.89	34.0	Fair			DebrisModerate	NONE
USGS	02087275	0248	2022-05-11 11:42:32	EDT	Yes	AJG/RMN	USGS	5.04	46.8	Good	0.00	0.30	Clear	NONE
USGS	02087275	0249	2022-07-06 09:05:18	EDT	Yes	BJM/AJG	USGS	4.46	15.6	Good	0.00	0.70	Clear	NONE
USGS	02087275	0250	2022-08-31 09:05:49	EDT	Yes	AJG	USGS	4.61	22.1	Good	0.00	0.60	Clear	NONE
USGS	02087275	0251	2022-10-28 12:33:52	EDT	Yes	bjm/ajg	USGS	4.51	15.4	Good	0.00	0.50	DebrisLight	NONE
USGS	02087275	0252	2022-12-19 13:19:19	EST	Yes	AJG	USGS	5.72	116	Good	0.00	0.30	Clear	NONE
USGS	02087275	0253	2023-01-26 14:55:42	EST	Yes	MVM/LEC	USGS	6.54	244	Fair	0.00	0.20		NONE
USGS	02087275	0254	2023-01-26 15:21:07	EST	Yes	MVM/LEC	USGS	6.54	249	Fair	0.00			NONE
USGS	02087275	0255	2023-01-26 15:40:11	EST	Yes	MVM/LEC	USGS	6.54	250	Fair	0.00	0.20		NONE
USGS	02087275	0256	2023-02-06 11:30:45	EST	Yes	AJG/PJB	USGS	5.61	106	Good	0.00	0.20	Clear	NONE
USGS	02087275	0257	2023-04-12 11:27:31	EDT	Yes	AJG/LEC	USGS	7.01	341	Fair	0.00	0.20	DebrisLight	NONE
USGS	02087275	0258	2023-06-09 12:22:55	EDT	Yes	AJG	USGS	4.54	18.5	Good	0.00	0.50	Clear	NONE
