#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2023-08-07 12:00:11 EDT     (vaww02)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 0208758850 SWIFT CREEK NEAR MCCULLARS CROSSROADS, NC
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd
USGS	0208758850	194	2007-12-10 13:58:00	EST	Yes	GLM	USGS	1.61	1.06	Poor	-0.01	0.40	DebrisHeavy	NONE
USGS	0208758850	195	2008-02-05 14:16:00	EST	Yes	GLM	USGS	2.25	26.4	Poor	0.08	0.40	DebrisModerate	NONE
USGS	0208758850	196	2008-04-04 13:18:00	EDT	Yes	GLM/BJM	USGS	2.80	44.5	Good	0.03	0.50	DebrisHeavy	NONE
USGS	0208758850	197	2008-05-20 09:58:00	EDT	Yes	GLM	USGS	2.44	30.8	Fair	0.02	0.50	DebrisHeavy	NONE
USGS	0208758850	198	2008-06-13 12:40:00	EDT	Yes	GLM	USGS	1.29	0.00	Poor	0.00	0.10	DebrisHeavy	NONE
USGS	0208758850	199	2008-07-10 10:36:00	EDT	Yes	GLM/SEF	USGS	3.18	72.2	Fair	-0.04	1.20	DebrisLight	NONE
USGS	0208758850	200	2008-08-25 12:31:00	EDT	Yes	GLM	USGS	1.25	0.00	Good			Clear	NONE
USGS	0208758850	201	2008-10-07 12:48:00	EDT	Yes	GLM	USGS	1.57	2.37	Good	0.00	0.40	DebrisLight	NONE
USGS	0208758850	202	2008-12-17 11:07:00	EST	Yes	GLM	USGS	2.11	18.3	Fair	0.00	0.60	Clear	NONE
USGS	0208758850	203	2009-02-09 12:52:00	EST	Yes	GLM	USGS	1.83	8.68	Fair	0.00	0.40	Clear	NONE
USGS	0208758850	204	2009-03-30 15:05:00	EDT	Yes	GLM	USGS	4.04	122	Poor	-0.04	0.70	Clear	NONE
USGS	0208758850	205	2009-05-27 11:18:30	EDT	Yes	GLM	USGS	2.15	19.7	Good	0.00	0.40	Clear	NONE
USGS	0208758850	206	2009-06-17 12:06:30	EDT	Yes	EMS/JIM	USGS	7.49	384	Good	-0.08	0.30	Unspecifed	NONE
USGS	0208758850	207	2009-07-14 15:12:30	EDT	Yes	GLM	USGS	1.60	0.89	Poor	-0.01	0.20	DebrisLight	NONE
USGS	0208758850	208	2009-09-03 12:45:00	EDT	Yes	GLM	USGS	1.58	0.61	Poor	0.00	0.20	VegetationLight	NONE
USGS	0208758850	209	2009-10-23 14:16:00	EDT	Yes	GLM	USGS	1.66	0.63	Poor	0.03	0.30	DebrisHeavy	NONE
USGS	0208758850	210	2009-12-22 11:36:00	EST	Yes	GLM	USGS	2.48	35.2	Good	0.00	0.50	DebrisLight	NONE
USGS	0208758850	211	2010-02-11 13:19:00	EST	Yes	JJW	USGS	2.88	58.2	Fair	-0.01	0.80	Clear	NONE
USGS	0208758850	212	2010-04-08 10:29:30	EDT	Yes	PSS	USGS	1.92	8.50	Good	0.02	0.60	Clear	NONE
USGS	0208758850	213	2010-05-17 11:13:00	EDT	Yes	PSS	USGS	1.72	1.75	Fair	0.00	0.60	Clear	NONE
USGS	0208758850	214	2010-05-18 13:07:30	EDT	Yes	PSS	USGS	2.17	23.1	Fair	0.03	0.60	Clear	NONE
USGS	0208758850	215	2010-06-15 10:03:30	EDT	Yes	JIM	USGS	1.97	9.82	Good	0.00	0.50	VegetationLight	NONE
USGS	0208758850	216	2010-08-26 09:27:30	EDT	Yes	PSS	USGS	3.33	88.0	Poor	-0.06	0.90	Clear	NONE
USGS	0208758850	217	2010-09-21 09:04:30	EDT	Yes	GDC/DAW	USGS	2.05	13.7	Good	0.00	0.60	VegetationLight	NONE
USGS	0208758850	218	2010-10-13 13:04:00	EDT	Yes	PSS	USGS	1.86	6.62	Fair	0.00	0.40	Clear	NONE
USGS	0208758850	219	2011-01-05 11:07:42	EST	Yes	PJC	USGS	1.82	5.36	Fair	0.00	1.10		NONE
USGS	0208758850	220	2011-02-07 15:42:00	EST	Yes	BAA	USGS	1.66	1.27	Fair	0.00	0.50	Clear	NONE
USGS	0208758850	221	2011-03-28 11:00:00	EDT	Yes	BAA	USGS	2.15	23.4	Poor	0.00	0.50	ScourControlChanged	NONE
USGS	0208758850	222	2011-05-31 09:57:00	EDT	Yes	BAA	USGS	2.13	19.3	Good	0.00	0.40	Clear	NONE
USGS	0208758850	223	2011-08-01 11:32:00	EDT	Yes	baa	USGS	2.32	25.1	Good	0.00	0.50	Clear	NONE
USGS	0208758850	224	2011-10-11 11:14:00	EDT	Yes	BAA	USGS	1.76	2.41	Fair	0.00	0.50	DebrisLight	NONE
USGS	0208758850	225	2011-12-06 13:00:30	EST	Yes	GDC	USGS	1.85	6.09	Good	0.00	0.40	Unspecifed	NONE
USGS	0208758850	226	2012-02-28 12:48:30	EST	Yes	GDC	USGS	2.05	15.4	Good	0.00	0.30	Clear	NONE
USGS	0208758850	227	2012-04-18 13:20:30	EDT	Yes	GDC/PSS	USGS	2.09	17.2	Fair	0.00	0.40	Unspecifed	NONE
USGS	0208758850	228	2012-08-02 13:40:00	EDT	Yes	WSC	USGS	2.12	19.4	Good	-0.01	0.60	Unspecifed	NONE
USGS	0208758850	229	2012-09-19 10:39:00	EDT	Yes	WSC	USGS	3.37	93.7	Good	0.00	1.20		NONE
USGS	0208758850	230	2012-11-28 10:53:30	EST	Yes	WSC	USGS	1.71	3.04	Good	0.00	0.50	DebrisLight	NONE
USGS	0208758850	231	2013-01-29 10:51:30	EST	Yes	WSC	USGS	1.68	1.84	Good	0.00	0.60	DebrisLight	NONE
USGS	0208758850	232	2013-02-28 09:34:00	EST	Yes	WSC/AGS	USGS	3.72	114	Poor	-0.02	0.40		NONE
USGS	0208758850	233	2013-04-23 14:09:30	EDT	Yes	WSC	USGS	2.21	27.3	Good	0.00	0.80	Unspecifed	NONE
USGS	0208758850	234	2013-05-07 09:50:30	EDT	Yes	WSC/TLM	USGS	5.60	236	Fair	-0.06	0.30		NONE
USGS	0208758850	235	2013-07-12 13:10:00	EDT	Yes	WSC	USGS	2.40	36.0	Good	0.02	1.00	Clear	NONE
USGS	0208758850	236	2013-09-11 12:46:30	EDT	Yes	WSC	USGS	1.81	5.12	Good	0.01	0.90		NONE
USGS	0208758850	237	2013-10-24 14:20:00	EDT	Yes	WSC	USGS	1.80	4.98	Fair	0.00	0.80	DebrisModerate	NONE
USGS	0208758850	238	2014-02-24 11:34:00	EST	Yes	tlm	USGS	2.52	38.4	Fair	0.04	0.60		NONE
USGS	0208758850	239	2014-04-25 09:06:30	EDT	Yes	tlm	USGS	1.98	10.9	Fair	0.00	0.40		NONE
USGS	0208758850	240	2014-06-09 14:37:00	EDT	Yes	tlm/pss	USGS	2.29	28.5	Fair	0.00	0.40		NONE
USGS	0208758850	241	2014-08-13 10:15:33	EDT	Yes	BJM/TLM	USGS	10.34	1400	Good	-0.09	0.40	DebrisModerate	NONE
USGS	0208758850	242	2014-08-14 08:14:44	EDT	Yes	BJM/EMS	USGS	5.18	213	Good	-0.05	0.30	Clear	NONE
USGS	0208758850	243	2014-10-20 10:15:00	EDT	Yes	tlm	USGS	2.00	9.06	Good	0.01	0.50		NONE
USGS	0208758850	244	2015-01-16 11:01:00	EST	Yes	tlm	USGS	2.63	47.1	Good	0.00	0.60	Clear	NONE
USGS	0208758850	245	2015-03-19 12:49:00	EDT	Yes	tlm	USGS	2.16	21.1	Good	-0.01	0.40	Clear	NONE
USGS	0208758850	246	2015-05-11 14:37:30	EDT	Yes	tlm	USGS	2.40	33.4	Fair	0.01	0.50	Clear	NONE
USGS	0208758850	247	2015-07-14 14:19:00	EDT	Yes	tlm/sad	USGS	5.08	223	Fair	-0.03	0.30	Clear	NONE
USGS	0208758850	248	2015-08-04 14:13:30	EDT	Yes	tlm/sad	USGS	1.59	1.39	Fair	0.00	0.40	Clear	NONE
USGS	0208758850	249	2015-08-25 14:25:00	EDT	Yes	tlm	USGS	2.02	15.1	Good	0.00	0.50	Clear	NONE
USGS	0208758850	250	2015-10-23 13:20:30	EDT	Yes	tlm	USGS	1.65	1.99	Poor	0.00	0.40	Clear	NONE
USGS	0208758850	251	2016-02-01 13:26:00	EST	Yes	tlm	USGS	2.11	23.9	Good	0.02	0.40	Clear	NONE
USGS	0208758850	252	2016-03-08 12:39:00	EST	Yes	tlm	USGS	2.02	19.6	Good	-0.02	0.50	Clear	NONE
USGS	0208758850	253	2016-05-05 14:34:30	EDT	Yes	tlm/ems	USGS	4.94	215	Poor	0.23	0.40	Clear	NONE
USGS	0208758850	254	2016-07-12 09:25:30	EDT	Yes	tlm	USGS	1.82	5.54	Fair	0.00	0.30	Clear	NONE
USGS	0208758850	255	2016-08-19 09:27:00	EDT	Yes	tlm	USGS	1.60	2.78	Fair	0.01	0.30	Clear	NONE
USGS	0208758850	256	2016-09-14 09:08:30	EDT	Yes	tlm	USGS	1.54	1.33	Fair	0.00	0.30	Clear	NONE
USGS	0208758850	257	2016-11-17 11:48:30	EST	Yes	TLM	USGS	1.86	12.6	Good	-0.01	0.50	Clear	NONE
USGS	0208758850	258	2016-12-21 11:00:00	EST	Yes	JIM	USGS	1.83	10.5	Good	0.00	0.60	DebrisModerate	NONE
USGS	0208758850	259	2017-03-29 10:22:30	EDT	Yes	JIM	USGS	1.71	7.88	Fair	0.00	0.60	Clear	NONE
USGS	0208758850	0260	2017-05-23 09:30:30	EDT	Yes	JIM	USGS	1.65	4.04	Poor	0.01	0.67	Clear	NONE
USGS	0208758850	0261	2017-07-10 14:33:00	EDT	Yes	JIM	USGS	1.47	1.01	Poor	0.00	0.50	Clear	NONE
USGS	0208758850	0262	2017-08-24 09:39:00	EDT	Yes	JIM	USGS	1.93	17.2	Good	0.00	0.60	VegetationLight	NONE
USGS	0208758850	0263	2017-11-07 10:33:30	EST	Yes	JIM	USGS	1.52	1.65	Poor	0.00	1.00	DebrisModerate	NONE
USGS	0208758850	0264	2018-01-12 12:34:00	EST	Yes	JIM	USGS	1.76	10.5	Fair	0.00	0.40	Clear	NONE
USGS	0208758850	0265	2018-02-27 12:52:00	EST	Yes	JIM	USGS	1.67	7.91	Good	0.00	6.00	Clear	NONE
USGS	0208758850	0266	2018-05-02 13:04:30	EDT	Yes	JIM	USGS	1.67	7.39	Good	0.02	0.40	DebrisLight	NONE
USGS	0208758850	0267	2018-06-11 10:04:30	EDT	Yes	JIM	USGS	1.51	2.22	Good	0.00	0.50	DebrisLight	NONE
USGS	0208758850	0268	2018-08-09 08:19:00	EDT	Yes	JIM	USGS	1.82	14.5	Good	0.01	0.40	ScourControlChanged	NONE
USGS	0208758850	0269	2018-10-09 09:46:30	EDT	Yes	JIM	USGS	1.67	6.93	Good	-0.01	0.50	Clear	NONE
USGS	0208758850	0270	2018-12-04 12:55:00	EST	Yes	JIM	USGS	2.31	32.7	Fair	-0.01	0.60	Clear	NONE
USGS	0208758850	0271	2019-03-12 13:39:00	EDT	Yes	JIM	USGS	2.15	28.5	Good	-0.01	0.60	Clear	NONE
USGS	0208758850	0272	2019-05-08 09:20:30	EDT	Yes	jim	USGS	1.90	16.7	Good	0.00	0.50	Clear	NONE
USGS	0208758850	273	2019-07-02 08:39:00	EDT	Yes	JIM	USGS	1.61	2.65	Poor	0.00	1.10	DebrisLight	NONE
USGS	0208758850	0274	2019-08-23 10:02:30	EDT	Yes	JIM	USGS	1.90	14.8	Good	0.02	0.60	DebrisLight	NONE
USGS	0208758850	0275	2019-10-22 09:54:30	EDT	Yes	JIM	USGS	1.70	4.12	Good	0.00	0.60	VegetationModerate	NONE
USGS	0208758850	0276	2019-12-16 16:07:30	EST	Yes	JIM	USGS	2.48	47.9	Good	-0.02	0.60	DebrisLight	NONE
USGS	0208758850	277	2020-02-07 09:05:00	EST	Yes	BJM/JIM	USGS	10.87	1880	Fair	-0.04	0.25		NONE
USGS	0208758850	0278	2020-02-19 09:20:00	EST	Yes	JIM	USGS	2.11	27.2	Poor	0.00	0.90	DebrisLight	NONE
USGS	0208758850	0279	2020-04-06 09:35:30	EDT	Yes	JIM	USGS	1.80	10.3	Good	0.03	0.50	Clear	NONE
USGS	0208758850	0280	2020-06-03 09:29:00	EDT	Yes	JIM	USGS	1.90	15.4	Fair	0.00	0.66	DebrisLight	NONE
USGS	0208758850	0281	2020-08-03 08:26:00	EDT	Yes	JIM	USGS	1.77	8.73	Fair	0.00	0.50	Clear	NONE
USGS	0208758850	0282	2020-09-24 09:49:30	EDT	Yes	JIM/SAL	USGS	1.83	10.6	Good	0.01	0.60	DebrisLight	NONE
USGS	0208758850	0283	2020-11-06 09:45:30	EST	Yes	JIM	USGS	1.84	9.14	Good	0.00		DebrisModerate	NONE
USGS	0208758850	0284	2021-01-13 09:22:00	EST	Yes	JIM	USGS	2.36	39.1	Fair	-0.01	0.50	Clear	NONE
USGS	0208758850	0285	2021-03-03 09:42:30	EST	Yes	JIM	USGS	2.34	39.1	Fair	0.00	0.60	Clear	NONE
USGS	0208758850	0286	2021-05-12 11:39:00	EDT	Yes	JIM	USGS	2.02	22.7	Poor	0.00	0.70	Clear	NONE
USGS	0208758850	0287	2021-07-06 09:42:00	EDT	Yes	JIM	USGS	1.90	15.9	Poor	0.00	0.50	DebrisLight	NONE
USGS	0208758850	0288	2021-08-26 10:29:00	EDT	Yes	JIM	USGS	1.87	10.7	Poor	0.00	0.60	FillControlChanged	NONE
USGS	0208758850	0289	2021-10-21 10:01:30	EDT	Yes	JIM	USGS	1.63	4.48	Good	0.00	0.50	ScourControlChanged	NONE
USGS	0208758850	0290	2021-12-14 11:09:00	EST	Yes	JIM	USGS	1.80	8.42	Good	0.00	0.50	DebrisModerate	NONE
USGS	0208758850	0291	2022-02-08 11:41:30	EST	Yes	SAL/MVM	USGS	2.55	69.9	Good	0.02	0.85	DebrisLight	NONE
USGS	0208758850	0292	2022-02-08 13:03:30	EST	Yes	SAL/MVM	USGS	2.52	68.0	Good	0.00	0.75	DebrisLight	NONE
USGS	0208758850	0293	2022-03-02 10:46:30	EST	Yes	SAL	USGS	1.78	15.6	Fair	0.01	0.75		NONE
USGS	0208758850	0294	2022-03-02 11:42:30	EST	Yes	SAL	USGS	1.77	17.0	Fair	0.00	0.83		NONE
USGS	0208758850	0295	2022-04-14 10:28:00	EDT	Yes	SAL/RMN	USGS	1.70	12.6	Poor	0.02	1.20	Clear	NONE
USGS	0208758850	0296	2022-04-14 10:35:00	EDT	Yes	SAL/RMN	USGS	1.70	11.2	Fair	0.02	0.75	Clear	NONE
USGS	0208758850	0297	2022-06-02 09:02:30	EDT	Yes	SAL/MVM	USGS	1.68	10.2	Poor	0.00	0.85	DebrisModerate	NONE
USGS	0208758850	0298	2022-07-26 10:48:00	EDT	Yes	SAL/MVM	USGS	1.99	24.1	Fair	0.00	0.83	DebrisLight	NONE
USGS	0208758850	0299	2022-09-21 13:38:00	EDT	Yes	SAL	USGS	1.77	14.4	Good	0.00	1.00	DebrisModerate	NONE
USGS	0208758850	0300	2022-11-01 14:43:12	EDT	Yes	SAL/RMN	USGS	1.79	13.3	Fair	0.00	0.63	DebrisModerate	NONE
USGS	0208758850	0301	2023-01-13 13:51:42	EST	Yes	SAL/MVM	USGS	2.10	40.1	Poor	0.03	0.75	Clear	NONE
USGS	0208758850	0302	2023-01-13 14:55:44	EST	Yes	SAL/MVM	USGS	2.10	38.3	Fair	0.03	0.25	Clear	NONE
USGS	0208758850	0303	2023-02-03 10:26:01	EST	Yes	SAL/LEC	USGS	3.16	109	Fair	0.00	0.25	Unspecifed	NONE
USGS	0208758850	0304	2023-02-03 11:46:30	EST	Yes	SAL/LEC	USGS	3.18	101	Fair	0.04	1.00	Unspecifed	NONE
USGS	0208758850	0305	2023-03-15 14:47:43	EDT	Yes	SAL/AJG	USGS	1.98	33.3	Poor	0.03	1.00	DebrisModerate	NONE
USGS	0208758850	0306	2023-04-21 15:21:14	EDT	Yes	PJB/SAL	USGS	1.84	11.3	Fair	0.00	0.75	DebrisModerate	NONE
USGS	0208758850	0307	2023-04-21 16:36:30	EDT	Yes	PJB/SAL	USGS	1.84	11.6	Fair	0.01	0.66	DebrisModerate	NONE
USGS	0208758850	0308	2023-06-12 10:00:30	EDT	Yes	SAL/PJB	USGS	1.57	2.53	Fair	0.00	0.65	DebrisModerate	NONE
USGS	0208758850	0309	2023-06-23 09:02:47	EDT	Yes	PJB	USGS	5.01	262	Poor	0.00	0.25	DebrisLight	NONE
USGS	0208758850	0310	2023-06-23 10:18:19	EDT	Yes	PJB	USGS	4.94	222	Poor	0.05	0.25	DebrisLight	NONE
