#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2023-08-07 12:00:14 EDT     (vaww02)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 0209782609 WHITE OAK CR AT MOUTH NEAR GREEN LEVEL, NC
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd
USGS	0209782609	194	2018-04-16 10:00:48	EDT	Yes	bjm/tlm	USGS	7.54	352	Poor	-0.01	0.30	DebrisLight	NONE
USGS	0209782609	0195	2018-05-17 07:45:37	EDT	Yes	NAP	USGS	4.82	15.8	Poor	0.01	0.30	DebrisHeavy	NONE
USGS	0209782609	0196	2018-05-29 13:10:24	EDT	Yes	NAP/JES	USGS	6.22	116	Poor	-0.09	0.30	Clear	NONE
USGS	0209782609	0197	2018-06-05 09:47:20	EDT	Yes	NAP/JES	USGS	3.70	1.90	Poor	0.00	0.33	DebrisModerate	NONE
USGS	0209782609	0198	2018-07-19 13:44:00	EDT	Yes	NAP	USGS	3.15	0.00	Excellent	0.00	0.00	NoFlow	NONE
USGS	0209782609	0199	2018-10-19 13:06:52	EDT	Yes	NAP/AJG	USGS	3.22	2.79	Poor	0.00	0.70	Clear	NONE
USGS	0209782609	0200	2019-01-30 09:47:12	EST	Yes	NAP	USGS	3.84	14.6	Fair	0.01	0.52	Clear	NONE
USGS	0209782609	0201	2019-02-21 14:35:01	EST	Yes	NAP	USGS	5.24	48.3	Poor	-0.02	0.30	FillControlChanged	NONE
USGS	0209782609	0202	2019-04-11 10:12:06	EDT	Yes	NAP/AJG	USGS	4.09	19.2	Poor	-0.01	0.20	FillControlChanged	NONE
USGS	0209782609	0203	2019-06-06 15:36:28	EDT	Yes	NAP	USGS	2.94	0.04	Poor	0.00	0.01	DebrisHeavy	NONE
USGS	0209782609	0204	2019-07-29 09:07:37	EDT	Yes	NAP	USGS	3.00	1.13	Poor	0.00	0.49	DebrisHeavy	NONE
USGS	0209782609	0205	2019-08-08 11:47:34	EDT	Yes	NAP/JES	USGS	5.33	54.1	Fair	-0.08	0.40	Clear	NONE
USGS	0209782609	0206	2019-08-14 11:16:47	EDT	Yes	NAP	USGS	3.67	11.2	Good	-0.03	0.70	Clear	NONE
USGS	0209782609	0207	2019-09-04 13:37:42	EDT	Yes	NAP	USGS	2.91	0.02	Poor	0.00	0.05	FillControlChanged	NONE
USGS	0209782609	0208	2019-09-26 13:17:20	EDT	Yes	NAP/AJG	USGS	3.00	0.02	Poor	0.00	0.03	DebrisHeavy	NONE
USGS	0209782609	0209	2019-11-13 08:36:00	EST	Yes	NAP	USGS	4.37	17.2	Fair	-0.06	1.00	DebrisHeavy	NONE
USGS	0209782609	0210	2019-12-11 12:45:09	EST	Yes	NAP	USGS	5.13	35.1	Fair		0.28	Unspecifed	NONE
USGS	0209782609	0211	2019-12-12 09:29:28	EST	Yes	NAP	USGS	4.21	7.24	Fair	0.00	0.70	Unspecifed	NONE
USGS	0209782609	0212	2019-12-16 12:37:34	EST	Yes	NAP	USGS	3.87	11.5	Fair	0.00	0.75	FillControlChanged	NONE
USGS	0209782609	0213	2020-01-15 10:31:00	EST	Yes	NAP	USGS	4.41	29.6	Poor	-0.01	0.35	DebrisModerate	NONE
USGS	0209782609	0214	2020-01-21 13:14:36	EST	Yes	NAP	USGS	3.36	4.14	Fair	0.00	0.50	FillControlChanged	NONE
USGS	0209782609	0215	2020-02-07 09:03:37	EST	Yes	NAP/SAD	USGS	7.68	401	Fair	-0.08	0.30	Clear	NONE
USGS	0209782609	0216	2020-02-07 12:47:18	EST	Yes	NAP/SAD	USGS	6.88	225	Fair	-0.02	0.20	Clear	NONE
USGS	0209782609	0217	2020-03-11 10:27:07	EDT	Yes	NAP	USGS	3.76	4.29	Fair	0.00	0.75	FillControlChanged	NONE
USGS	0209782609	0218	2020-05-04 08:30:32	EDT	Yes	NAP	USGS	4.10	3.53	Poor	0.00	0.20	FillControlChanged	NONE
USGS	0209782609	0219	2020-05-04 08:56:30	EDT	Yes	NAP	USGS	4.09	3.97	Poor	0.00	0.35	FillControlChanged	NONE
USGS	0209782609	0220	2020-06-29 13:39:55	EDT	Yes	NAP	USGS	3.25	3.29	Fair	0.00	0.50	ScourControlChanged	NONE
USGS	0209782609	0221	2020-08-04 11:03:08	EDT	Yes	SAL/NAP	USGS	7.49	361	Poor	-0.09	0.40	VegetationModerate	NONE
USGS	0209782609	0222	2020-08-25 14:20:04	EDT	Yes	NAP/DFG	USGS	3.21	1.54	Poor	0.01	0.80	DebrisHeavy	NONE
USGS	0209782609	0223	2020-10-21 10:37:58	EDT	Yes	NAP/DFG	USGS	3.14	2.64	Poor	0.00	0.50	ScourControlChanged	NONE
USGS	0209782609	0224	2020-12-14 12:23:33	EST	Yes	NAP	USGS	5.99	115	Poor	0.20	0.40	DebrisModerate	NONE
USGS	0209782609	0225	2021-02-09 09:05:28	EST	Yes	NAP	USGS	4.00	20.1	Poor	0.00	0.40	ScourControlChanged	NONE
USGS	0209782609	0226	2021-04-12 12:08:00	EDT	Yes	NAP	USGS	3.21	5.52	Fair	-0.01	0.50	FillControlChanged	NONE
USGS	0209782609	0227	2021-06-02 12:02:30	EDT	Yes	NAP	USGS	2.71	0.29	Poor	0.00	0.10	FillControlChanged	NONE
USGS	0209782609	0228	2021-07-26 13:06:30	EDT	Yes	NAP	USGS	2.74	0.52	Poor	0.00	0.10	FillControlChanged	NONE
USGS	0209782609	0229	2021-09-22 10:44:13	EDT	Yes	NAP	USGS	3.27	7.12	Fair	0.00	0.60	ScourControlChanged	NONE
USGS	0209782609	0230	2021-11-17 09:30:47	EST	Yes	NAP	USGS	3.15	0.38	Poor	0.00	0.60	DebrisHeavy	NONE
USGS	0209782609	0231	2022-01-03 11:51:09	EST	Yes	BJM/JJW	USGS	10.04	1360	Fair	-0.08	0.30	Clear	NONE
USGS	0209782609	0232	2022-02-01 12:57:00	EST	Yes	EMS/JJW	USGS	3.10	3.33	Fair	-0.01	0.40	DebrisLight	NONE
USGS	0209782609	0233	2022-03-17 13:22:42	EDT	Yes	EMS/RMN	USGS	7.58	396	Poor	0.17	1.00	DebrisHeavy	NONE
USGS	0209782609	0234	2022-05-17 13:16:00	EDT	Yes	EMS/JJW	USGS	3.00	2.16	Poor	0.00	0.30	DebrisHeavy	NONE
USGS	0209782609	0235	2022-07-21 12:47:30	EDT	Yes	EMS/JJW	USGS	2.63	0.37	Poor	0.00	0.40	DebrisModerate	NONE
USGS	0209782609	0236	2022-09-12 13:19:00	EDT	Yes	EMS	USGS	2.23	0.00	Excellent	0.00	0.01	NoFlow	NONE
USGS	0209782609	0237	2022-11-04 11:26:30	EDT	Yes	EMS	USGS	2.93	1.13	Fair	0.00	0.50	DebrisLight	NONE
USGS	0209782609	0238	2023-01-03 12:56:30	EST	Yes	EMS	USGS	3.19	5.50	Fair	0.00	0.50	DebrisLight	NONE
USGS	0209782609	0239	2023-02-16 09:00:00	EST	Yes	EMS	USGS	3.45	11.6	Fair	0.00	0.40	DebrisModerate	NONE
USGS	0209782609	0240	2023-04-21 11:05:00	EDT	Yes	EMS	USGS	3.08	3.76	Fair	0.00	0.40	DebrisLight	NONE
USGS	0209782609	0241	2023-06-09 12:05:00	EDT	Yes	EMS	USGS	2.55	0.14	Poor	0.00	0.50	DebrisModerate	NONE
